"adcw_id","state","county","geoid"
"160021701","Tennessee","Cocke","47029"
"160020073","Arizona","Coconino","04005"
"160020374","South Dakota","Codington","46029"
"160021324","Alabama","Coffee","01031"
"160021323","Georgia","Coffee","13069"
"160021702","Tennessee","Coffee","47031"
"160020375","Kansas","Coffey","20031"
"160021326","South Carolina","Colleton","45029"
"160021191","Florida","Collier","12021"
"160020381","Texas","Collingsworth","48087"
"160020380","Texas","Collin","48085"
"160020394","Texas","Cottle","48101"
"160020395","Oklahoma","Cotton","40033"
"160022769","Rhode Island","Washington","44009"
"160021334","Alabama","Covington","01039"
"160021333","Mississippi","Covington","28031"
"160019675","Montana","Garfield","30033"
"160020505","Nebraska","Garfield","31071"
"160020506","Oklahoma","Garfield","40047"
"160020098","Utah","Garfield","49017"
"160019676","Washington","Garfield","53023"
"160020507","Arkansas","Garland","05051"
"160021705","Virginia","Covington","51580"
"160021335","Georgia","Coweta","13077"
"160020396","Kansas","Cowley","20035"
"160021336","Georgia","Crawford","13079"
"160019578","Washington","Cowlitz","53015"
"160020398","Arkansas","Craighead","05031"
"160020397","Oklahoma","Craig","40035"
"160021706","Virginia","Craig","51045"
"160020399","Texas","Crane","48103"
"160022182","Illinois","Crawford","17033"
"160022179","Indiana","Crawford","18025"
"160020400","Iowa","Crawford","19047"
"160020402","Kansas","Crawford","20037"
"160022180","Michigan","Crawford","26039"
"160021707","North Carolina","Craven","37049"
"160020403","Arkansas","Crawford","05033"
"160020401","Missouri","Crawford","29055"
"160021337","Alabama","Crenshaw","01041"
"160021338","Georgia","Crisp","13081"
"160019579","Minnesota","Crow Wing","27035"
"160020079","Colorado","Crowley","08025"
"160020409","Texas","Culberson","48109"
"160020417","Arkansas","Dallas","05039"
"160020419","Iowa","Dallas","19049"
"160020418","Missouri","Dallas","29059"
"160020420","Texas","Dallas","48113"
"160022186","Wisconsin","Dane","55025"
"160019583","Montana","Daniels","30019"
"160020407","Texas","Crosby","48107"
"160020408","Arkansas","Cross","05037"
"160020416","Texas","Dallam","48111"
"160021342","Alabama","Dallas","01047"
"160022605","Pennsylvania","Dauphin","42043"
"160021718","North Carolina","Davidson","37057"
"160021719","Tennessee","Davidson","47037"
"160021720","North Carolina","Davie","37059"
"160022188","Indiana","Daviess","18027"
"160021721","Kentucky","Daviess","21059"
"160020421","Missouri","Daviess","29061"
"160020422","Iowa","Davis","19051"
"160020423","South Dakota","Davison","46035"
"160020083","Utah","Davis","49011"
"160020424","Nebraska","Dawes","31045"
"160021344","Georgia","Dawson","13085"
"160019584","Montana","Dawson","30021"
"160020426","Nebraska","Dawson","31047"
"160020425","Texas","Dawson","48115"
"160022209","Illinois","Edwards","17047"
"160020085","Colorado","Delta","08029"
"160022197","Michigan","Delta","26041"
"160020434","Texas","Delta","48119"
"160019929","Alaska","Denali","02068"
"160020435","Missouri","Dent","29065"
"160020436","Texas","Denton","48121"
"160020086","Colorado","Denver","08031"
"160020437","Iowa","Des Moines","19057"
"160019956","Oregon","Deschutes","41017"
"160020438","Arkansas","Desha","05041"
"160021193","Florida","Desoto","12027"
"160021348","Mississippi","Desoto","28033"
"160020465","Kansas","Edwards","20047"
"160020439","Nebraska","Deuel","31049"
"160020440","South Dakota","Deuel","46039"
"160020441","Oklahoma","Dewey","40043"
"160020442","South Dakota","Dewey","46041"
"160022189","Illinois","DeWitt","17039"
"160020443","Texas","Dewitt","48123"
"160021724","Virginia","Dickenson","51051"
"160020444","Texas","Dickens","48125"
"160019586","North Dakota","Dickey","38021"
"160020445","Iowa","Dickinson","19059"
"160020446","Kansas","Dickinson","20041"
"160022198","Michigan","Dickinson","26043"
"160021725","Tennessee","Dickson","47043"
"160022611","New York","Dutchess","36027"
"160021195","Florida","Duval","12031"
"160021163","Alaska","Dillingham","02070"
"160021349","South Carolina","Dillon","45033"
"160020447","Texas","Dimmit","48127"
"160022610","Massachusetts","Dukes","25007"
"160020458","Nebraska","Dundy","31057"
"160020459","Missouri","Dunklin","29069"
"160019652","North Dakota","Dunn","38025"
"160022204","Wisconsin","Dunn","55033"
"160022205","Illinois","Dupage","17043"
"160021353","Georgia","Dougherty","13095"
"160021728","North Carolina","Duplin","37061"
"160021729","North Carolina","Durham","37063"
"160021730","Tennessee","Dyer","47045"
"160020091","Colorado","Eagle","08037"
"160021355","Georgia","Early","13099"
"160021732","Kentucky","Edmonson","21061"
"160020463","South Dakota","Edmunds","46045"
"160020464","Texas","Edwards","48137"
"160021358","Georgia","Effingham","13103"
"160022210","Illinois","Effingham","17049"
"160021760","Kentucky","Garrard","21079"
"160022630","Maryland","Garrett","24023"
"160020508","Oklahoma","Garvin","40049"
"160020509","Texas","Garza","48169"
"160020510","Missouri","Gasconade","29073"
"160021761","North Carolina","Gaston","37071"
"160021762","North Carolina","Gates","37073"
"160020511","Kansas","Geary","20061"
"160022232","Ohio","Geauga","39055"
"160020094","Colorado","Elbert","08039"
"160021359","Georgia","Elbert","13105"
"160022211","Indiana","Elkhart","18039"
"160019959","California","El Dorado","06017"
"160020093","Colorado","El Paso","08041"
"160020466","Texas","El Paso","48141"
"160022612","Pennsylvania","Elk","42047"
"160021733","Kentucky","Elliott","21063"
"160020469","Kansas","Ellis","20051"
"160020468","Oklahoma","Ellis","40045"
"160020470","Texas","Ellis","48139"
"160020471","Kansas","Ellsworth","20053"
"160021360","Alabama","Elmore","01051"
"160019657","Idaho","Elmore","16039"
"160021361","Georgia","Emanuel","13107"
"160020095","Utah","Emery","49015"
"160021734","Virginia","Emporia","51595"
"160022242","Wisconsin","Green Lake","55047"
"160020473","Texas","Erath","48143"
"160022616","New York","Essex","36031"
"160022236","Michigan","Gogebic","26053"
"160019680","Montana","Golden Valley","30037"
"160019681","North Dakota","Golden Valley","38033"
"160020515","Texas","Goliad","48175"
"160020516","Texas","Gonzales","48177"
"160021768","Virginia","Goochland","51075"
"160019682","Minnesota","Goodhue","27049"
"160020517","Nebraska","Gosper","31073"
"160019684","North Dakota","Grand Forks","38035"
"160022614","New York","Erie","36029"
"160022213","Ohio","Erie","39043"
"160022613","Pennsylvania","Erie","42049"
"160019683","Idaho","Gooding","16047"
"160021383","Georgia","Gordon","13129"
"160020102","Wyoming","Goshen","56015"
"160022615","Vermont","Essex","50009"
"160021362","Alabama","Escambia","01053"
"160021196","Florida","Escambia","12033"
"160019961","Nevada","Esmeralda","32009"
"160020519","Oklahoma","Grady","40051"
"160022634","Vermont","Grand Isle","50013"
"160022617","Massachusetts","Essex","25009"
"160022618","New Jersey","Essex","34013"
"160021735","Virginia","Essex","51057"
"160021736","Kentucky","Estill","21065"
"160021363","Alabama","Etowah","01055"
"160019962","Nevada","Eureka","32011"
"160020478","Arkansas","Faulkner","05045"
"160020477","South Dakota","Faulk","46049"
"160021115","Louisiana","Evangeline","22039"
"160021364","Georgia","Evans","13109"
"160021740","Virginia","Fauquier","51061"
"160021367","Alabama","Fayette","01057"
"160021368","Georgia","Fayette","13113"
"160022215","Illinois","Fayette","17051"
"160022216","Indiana","Fayette","18041"
"160020479","Iowa","Fayette","19065"
"160021743","Kentucky","Fayette","21067"
"160021769","North Carolina","Graham","37075"
"160021770","Tennessee","Grainger","47057"
"160021739","Virginia","Falls Church","51610"
"160020475","Texas","Falls","48145"
"160021366","Georgia","Fannin","13111"
"160020476","Texas","Fannin","48147"
"160019661","Minnesota","Faribault","27043"
"160019664","Minnesota","Fillmore","27045"
"160022237","Michigan","Grand Traverse","26055"
"160022217","Ohio","Fayette","39047"
"160022620","Pennsylvania","Fayette","42051"
"160021741","Tennessee","Fayette","47047"
"160020480","Texas","Fayette","48149"
"160021742","West Virginia","Fayette","54019"
"160021744","Tennessee","Fentress","47049"
"160019662","Montana","Fergus","30027"
"160019663","Washington","Ferry","53019"
"160021369","South Carolina","Florence","45041"
"160020490","Iowa","Franklin","19069"
"160020493","Kansas","Franklin","20059"
"160022218","Wisconsin","Florence","55037"
"160021370","Georgia","Floyd","13115"
"160022219","Indiana","Floyd","18043"
"160020485","Iowa","Floyd","19067"
"160021747","Kentucky","Floyd","21071"
"160020484","Texas","Floyd","48153"
"160021746","Virginia","Floyd","51063"
"160021748","Virginia","Fluvanna","51065"
"160020486","Texas","Foard","48155"
"160021752","Kentucky","Franklin","21073"
"160022627","Maryland","Frederick","24021"
"160022220","Wisconsin","Fond Du Lac","55039"
"160022221","Illinois","Ford","17053"
"160020487","Kansas","Ford","20057"
"160022621","Pennsylvania","Forest","42053"
"160021116","Louisiana","Franklin","22041"
"160022622","Maine","Franklin","23007"
"160021375","Alabama","Franklin","01059"
"160020492","Arkansas","Franklin","05047"
"160021198","Florida","Franklin","12037"
"160021374","Georgia","Franklin","13119"
"160019667","Idaho","Franklin","16041"
"160022225","Illinois","Franklin","17055"
"160022224","Indiana","Franklin","18047"
"160022625","Massachusetts","Franklin","25011"
"160021373","Mississippi","Franklin","28037"
"160020494","Missouri","Franklin","29071"
"160020489","Nebraska","Franklin","31061"
"160022624","New York","Franklin","36033"
"160021754","North Carolina","Franklin","37069"
"160022226","Ohio","Franklin","39049"
"160022626","Pennsylvania","Franklin","42055"
"160021751","Tennessee","Franklin","47051"
"160020491","Texas","Franklin","48159"
"160022623","Vermont","Franklin","50011"
"160021753","Virginia","Franklin","51067"
"160019668","Washington","Franklin","53021"
"160021755","Virginia","Frederick","51069"
"160019671","Minnesota","Freeborn","27047"
"160020495","Texas","Freestone","48161"
"160020105","Colorado","Grand","08049"
"160020104","Utah","Grand","49019"
"160020097","Colorado","Fremont","08043"
"160019672","Idaho","Fremont","16043"
"160020496","Iowa","Fremont","19071"
"160021380","Georgia","Gilmer","13123"
"160021766","West Virginia","Gilmer","54021"
"160020096","Wyoming","Fremont","56013"
"160019963","California","Fresno","06019"
"160019685","Montana","Granite","30039"
"160020525","Arkansas","Grant","05053"
"160022239","Indiana","Grant","18053"
"160020524","Kansas","Grant","20067"
"160021772","Kentucky","Grant","21081"
"160020101","Colorado","Gilpin","08047"
"160021199","Florida","Gadsden","12039"
"160020501","Nebraska","Gage","31067"
"160020502","Texas","Gaines","48165"
"160021117","Louisiana","Grant","22043"
"160019687","Minnesota","Grant","27051"
"160021759","Kentucky","Gallatin","21077"
"160019674","Montana","Gallatin","30031"
"160022231","Ohio","Gallia","39053"
"160020503","Texas","Galveston","48167"
"160020504","Nebraska","Garden","31069"
"160020099","Colorado","Garfield","08045"
"160020512","Missouri","Gentry","29075"
"160021758","Virginia","Galax","51640"
"160022230","Illinois","Gallatin","17059"
"160019678","Idaho","Gem","16045"
"160022233","Michigan","Genesee","26049"
"160022631","New York","Genesee","36037"
"160021377","Alabama","Geneva","01061"
"160021378","Mississippi","George","28039"
"160021379","South Carolina","Georgetown","45043"
"160020527","Texas","Gray","48179"
"160021778","West Virginia","Greenbrier","54025"
"160021385","Alabama","Greene","01063"
"160020532","Arkansas","Greene","05055"
"160021387","Georgia","Greene","13133"
"160022243","Illinois","Greene","17061"
"160022244","Indiana","Greene","18055"
"160020531","Iowa","Greene","19073"
"160021386","Mississippi","Greene","28041"
"160020533","Missouri","Greene","29077"
"160022636","New York","Greene","36039"
"160021780","North Carolina","Greene","37079"
"160022245","Ohio","Greene","39057"
"160022234","Indiana","Gibson","18051"
"160021763","Tennessee","Gibson","47053"
"160019699","Minnesota","Hennepin","27053"
"160020100","Arizona","Gila","04007"
"160021200","Florida","Gilchrist","12041"
"160021765","Tennessee","Giles","47055"
"160021764","Virginia","Giles","51071"
"160020513","Texas","Gillespie","48171"
"160019964","Oregon","Gilliam","41021"
"160021812","Virginia","Henrico","51087"
"160019679","Montana","Glacier","30035"
"160021201","Florida","Glades","12043"
"160022235","Michigan","Gladwin","26051"
"160021381","Georgia","Glascock","13125"
"160020514","Texas","Glasscock","48173"
"160019965","California","Glenn","06021"
"160022633","New Hampshire","Grafton","33009"
"160020103","Arizona","Graham","04009"
"160020520","Kansas","Graham","20065"
"160019688","Washington","Grant","53025"
"160021771","West Virginia","Grant","54023"
"160021403","Alabama","Henry","01067"
"160022632","New Jersey","Gloucester","34015"
"160019686","North Dakota","Grant","38037"
"160020522","Oklahoma","Grant","40053"
"160019966","Oregon","Grant","41023"
"160020523","South Dakota","Grant","46051"
"160021767","Virginia","Gloucester","51073"
"160021382","Georgia","Glynn","13127"
"160022238","Wisconsin","Grant","55043"
"160020521","Nebraska","Grant","31075"
"160020106","New Mexico","Grant","35017"
"160021773","North Carolina","Granville","37077"
"160022635","Pennsylvania","Greene","42059"
"160021781","Tennessee","Greene","47059"
"160021779","Virginia","Greene","51079"
"160021777","Kentucky","Green","21087"
"160020526","Kansas","Gray","20069"
"160021776","Kentucky","Grayson","21085"
"160020528","Texas","Grayson","48181"
"160021775","Virginia","Grayson","51077"
"160021787","North Carolina","Halifax","37083"
"160021786","Virginia","Halifax","51083"
"160021207","Florida","Highlands","12055"
"160022240","Michigan","Gratiot","26057"
"160021774","Kentucky","Graves","21083"
"160019689","Washington","Grays Harbor","53027"
"160020544","Texas","Hale","48189"
"160021394","Georgia","Hall","13139"
"160021788","Tennessee","Hamblen","47063"
"160020554","Texas","Hansford","48195"
"160020555","South Dakota","Hanson","46061"
"160021398","Georgia","Haralson","13143"
"160021802","Kentucky","Harrison","21097"
"160020595","Missouri","Howard","29089"
"160021204","Florida","Hardee","12049"
"160021796","Tennessee","Hardeman","47069"
"160020556","Texas","Hardeman","48197"
"160020110","New Mexico","Harding","35021"
"160020559","South Dakota","Harding","46063"
"160022254","Illinois","Hardin","17069"
"160020557","Iowa","Hardin","19083"
"160021798","Kentucky","Hardin","21093"
"160022255","Ohio","Hardin","39065"
"160021797","Tennessee","Hardin","47071"
"160020558","Texas","Hardin","48199"
"160021799","West Virginia","Hardy","54031"
"160020593","Nebraska","Howard","31093"
"160022641","Maryland","Harford","24025"
"160021800","Kentucky","Harlan","21095"
"160020560","Nebraska","Harlan","31083"
"160020561","Oklahoma","Harmon","40057"
"160021801","North Carolina","Harnett","37085"
"160019967","Oregon","Harney","41025"
"160021401","Georgia","Hart","13147"
"160021805","Kentucky","Hart","21099"
"160020570","Kansas","Haskell","20081"
"160020597","Texas","Howard","48227"
"160021804","Virginia","Harrisonburg","51660"
"160022257","Indiana","Harrison","18061"
"160020566","Iowa","Harrison","19085"
"160020598","Missouri","Howell","29091"
"160021400","Mississippi","Harrison","28047"
"160020565","Missouri","Harrison","29081"
"160022256","Ohio","Harrison","39067"
"160020567","Texas","Harrison","48203"
"160021803","West Virginia","Harrison","54033"
"160020564","Texas","Harris","48201"
"160022642","Connecticut","Hartford","09003"
"160020568","Texas","Hartley","48205"
"160020569","Kansas","Harvey","20079"
"160020572","Oklahoma","Haskell","40061"
"160020571","Texas","Haskell","48207"
"160022787","Hawaii","Hawaii","15001"
"160021806","Tennessee","Hawkins","47073"
"160020573","Nebraska","Hayes","31085"
"160020574","Texas","Hays","48209"
"160021808","North Carolina","Haywood","37087"
"160021807","Tennessee","Haywood","47075"
"160021404","Georgia","Henry","13151"
"160021402","Georgia","Heard","13149"
"160022262","Illinois","Henry","17073"
"160020575","Texas","Hemphill","48211"
"160020576","Arkansas","Hempstead","05057"
"160022258","Illinois","Henderson","17071"
"160021810","Kentucky","Henderson","21101"
"160021811","North Carolina","Henderson","37089"
"160021809","Tennessee","Henderson","47077"
"160020577","Texas","Henderson","48213"
"160022259","Indiana","Hendricks","18063"
"160021205","Florida","Hendry","12051"
"160021813","Kentucky","Henry","21103"
"160020579","Missouri","Henry","29083"
"160022260","Ohio","Henry","39069"
"160021814","Tennessee","Henry","47079"
"160021815","Virginia","Henry","51089"
"160021816","North Carolina","Hertford","37091"
"160019700","North Dakota","Hettinger","38041"
"160021817","Kentucky","Hickman","21105"
"160021818","Tennessee","Hickman","47081"
"160020580","Missouri","Hickory","29085"
"160020111","New Mexico","Hidalgo","35023"
"160020581","Texas","Hidalgo","48215"
"160022263","Ohio","Highland","39071"
"160019703","Minnesota","Hubbard","27057"
"160021819","Virginia","Highland","51091"
"160019701","Montana","Hill","30041"
"160021208","Florida","Hillsborough","12057"
"160022644","New Hampshire","Hillsborough","33011"
"160022264","Michigan","Hillsdale","26059"
"160020582","Texas","Hill","48217"
"160021405","Mississippi","Hinds","28049"
"160020112","Colorado","Hinsdale","08053"
"160020583","Nebraska","Hitchcock","31087"
"160022311","Wisconsin","La Crosse","55063"
"160022265","Ohio","Hocking","39073"
"160021820","North Carolina","Hoke","37093"
"160021209","Florida","Holmes","12059"
"160021406","Mississippi","Holmes","28051"
"160022266","Ohio","Holmes","39075"
"160020586","Missouri","Holt","29087"
"160020587","Nebraska","Holt","31089"
"160021213","Florida","Lafayette","12067"
"160022788","Hawaii","Honolulu","15003"
"160019968","Oregon","Hood River","41027"
"160020588","Texas","Hood","48221"
"160020589","Nebraska","Hooker","31091"
"160021174","Alaska","Hoonah-Angoon","02105"
"160021821","Virginia","Hopewell","51670"
"160021822","Kentucky","Hopkins","21107"
"160020590","Texas","Hopkins","48223"
"160021407","South Carolina","Horry","45051"
"160020591","Arkansas","Hot Spring","05059"
"160022645","Maryland","Howard","24027"
"160020113","Wyoming","Hot Springs","56017"
"160022267","Michigan","Houghton","26061"
"160021408","Alabama","Houston","01069"
"160021409","Georgia","Houston","13153"
"160019702","Minnesota","Houston","27055"
"160021823","Tennessee","Houston","47083"
"160020592","Texas","Houston","48225"
"160020596","Arkansas","Howard","05061"
"160022268","Indiana","Howard","18067"
"160020594","Iowa","Howard","19089"
"160022646","New Jersey","Hudson","34017"
"160020599","Texas","Hudspeth","48229"
"160020114","Colorado","Huerfano","08055"
"160020600","Oklahoma","Hughes","40063"
"160020601","South Dakota","Hughes","46065"
"160019970","California","Humboldt","06023"
"160020602","Iowa","Humboldt","19091"
"160019972","California","Inyo","06027"
"160022279","Michigan","Isabella","26073"
"160021425","Georgia","Jenkins","13165"
"160022292","Indiana","Jennings","18079"
"160020632","South Dakota","Jerauld","46073"
"160021838","Kentucky","Johnson","21115"
"160019713","Idaho","Jerome","16053"
"160022293","Illinois","Jersey","17083"
"160021836","Kentucky","Jessamine","21113"
"160020633","Kansas","Jewell","20089"
"160020634","Texas","Jim Hogg","48247"
"160020635","Texas","Jim Wells","48249"
"160022294","Illinois","Jo Daviess","17085"
"160020637","Arkansas","Johnson","05071"
"160021426","Georgia","Johnson","13167"
"160022295","Illinois","Johnson","17087"
"160022296","Indiana","Johnson","18081"
"160020639","Iowa","Johnson","19103"
"160020641","Kansas","Johnson","20091"
"160022298","Michigan","Kalamazoo","26077"
"160022789","Hawaii","Kalawao","15005"
"160022299","Michigan","Kalkaska","26079"
"160019715","Minnesota","Kanabec","27065"
"160021841","West Virginia","Kanawha","54039"
"160019716","Minnesota","Kandiyohi","27067"
"160022300","Illinois","Kane","17089"
"160020120","Utah","Kane","49025"
"160022301","Illinois","Kankakee","17091"
"160019935","Alaska","Kusilvak","02158"
"160020123","Arizona","La Paz","04012"
"160020646","Texas","Karnes","48255"
"160020124","Colorado","La Plata","08067"
"160021123","Louisiana","La Salle","22059"
"160020672","Texas","La Salle","48283"
"160020673","Kansas","Labette","20099"
"160019729","Minnesota","Lac Qui Parle","27073"
"160022659","Pennsylvania","Lackawanna","42069"
"160020674","Missouri","Laclede","29105"
"160020675","Arkansas","Lafayette","05073"
"160022344","Ohio","Mahoning","39099"
"160020676","Missouri","Lafayette","29107"
"160022790","Hawaii","Kauai","15007"
"160021124","Louisiana","Lafayette","22055"
"160021431","Mississippi","Lafayette","28071"
"160022312","Wisconsin","Lafayette","55065"
"160021125","Louisiana","Lafourche","22057"
"160020647","Texas","Kaufman","48257"
"160020648","Oklahoma","Kay","40071"
"160020649","Nebraska","Kearney","31099"
"160020650","Kansas","Kearny","20093"
"160020651","Nebraska","Keith","31101"
"160019727","Idaho","Kootenai","16055"
"160021429","Mississippi","Kemper","28069"
"160021166","Alaska","Lake and Peninsula","02164"
"160019732","Minnesota","Lake of the Woods","27077"
"160019980","California","Lake","06033"
"160020125","Colorado","Lake","08065"
"160019731","Montana","Lake","30047"
"160022315","Ohio","Lake","39085"
"160019979","Oregon","Lake","41037"
"160021214","Florida","Lake","12069"
"160022317","Illinois","Lake","17097"
"160022316","Indiana","Lake","18089"
"160022314","Michigan","Lake","26085"
"160019730","Minnesota","Lake","27075"
"160020677","South Dakota","Lake","46079"
"160021849","Tennessee","Lake","47095"
"160021432","Alabama","Lamar","01075"
"160021167","Alaska","Kenai Peninsula","02122"
"160022302","Illinois","Kendall","17093"
"160020652","Texas","Kendall","48259"
"160022310","Indiana","Kosciusko","18085"
"160020671","Iowa","Kossuth","19109"
"160021435","South Carolina","Lancaster","45057"
"160019743","Washington","Lewis","53041"
"160021168","Alaska","Kodiak Island","02150"
"160019726","Minnesota","Koochiching","27071"
"160021850","Virginia","Lancaster","51103"
"160019981","Nevada","Lander","32015"
"160022351","Indiana","Marion","18097"
"160021433","Georgia","Lamar","13171"
"160021434","Mississippi","Lamar","28073"
"160020739","Iowa","Marion","19125"
"160020678","Texas","Lamar","48277"
"160020679","Texas","Lamb","48279"
"160022660","Vermont","Lamoille","50015"
"160019734","North Dakota","Lamoure","38045"
"160020680","Texas","Lampasas","48281"
"160020681","Nebraska","Lancaster","31109"
"160022661","Pennsylvania","Lancaster","42071"
"160020682","Kansas","Lane","20101"
"160021864","West Virginia","Lewis","54041"
"160021449","South Carolina","Lexington","45063"
"160021218","Florida","Liberty","12077"
"160020694","Missouri","Lewis","29111"
"160022665","New York","Lewis","36049"
"160019982","Oregon","Lane","41039"
"160022318","Wisconsin","Langlade","55067"
"160021436","Georgia","Lanier","13173"
"160022319","Michigan","Lapeer","26087"
"160022320","Indiana","Laporte","18091"
"160020126","Wyoming","Laramie","56021"
"160020127","Colorado","Larimer","08069"
"160021851","Kentucky","Larue","21123"
"160021862","Tennessee","Lewis","47101"
"160021217","Florida","Levy","12075"
"160019744","Montana","Lewis and Clark","30049"
"160019742","Idaho","Lewis","16061"
"160021863","Kentucky","Lewis","21135"
"160021865","Virginia","Lexington","51678"
"160021450","Georgia","Liberty","13179"
"160019745","Montana","Liberty","30051"
"160020695","Texas","Liberty","48291"
"160022328","Ohio","Licking","39089"
"160021451","Alabama","Limestone","01083"
"160020696","Texas","Limestone","48293"
"160020698","Arkansas","Lincoln","05079"
"160020130","Colorado","Lincoln","08073"
"160021452","Georgia","Lincoln","13181"
"160019746","Idaho","Lincoln","16063"
"160020697","Kansas","Lincoln","20105"
"160021867","Kentucky","Lincoln","21137"
"160021126","Louisiana","Lincoln","22061"
"160022666","Maine","Lincoln","23015"
"160019747","Minnesota","Lincoln","27081"
"160021453","Mississippi","Lincoln","28085"
"160020702","Missouri","Lincoln","29113"
"160019749","Montana","Lincoln","30053"
"160020700","Nebraska","Lincoln","31111"
"160019984","Nevada","Lincoln","32017"
"160020132","New Mexico","Lincoln","35027"
"160021869","North Carolina","Lincoln","37109"
"160020699","Oklahoma","Lincoln","40081"
"160020707","Arkansas","Little River","05081"
"160020708","Texas","Live Oak","48297"
"160022330","Illinois","Livingston","17105"
"160021870","Kentucky","Livingston","21139"
"160020736","Kansas","Marion","20115"
"160019985","Oregon","Lincoln","41041"
"160020701","South Dakota","Lincoln","46083"
"160020714","Oklahoma","Logan","40083"
"160021872","West Virginia","Logan","54045"
"160021454","Georgia","Long","13183"
"160020715","Arkansas","Lonoke","05085"
"160020706","Texas","Lipscomb","48295"
"160022667","Connecticut","Litchfield","09005"
"160021458","Georgia","Lumpkin","13187"
"160021127","Louisiana","Livingston","22063"
"160022331","Michigan","Livingston","26093"
"160020709","Missouri","Livingston","29117"
"160022668","New York","Livingston","36051"
"160022334","Ohio","Lorain","39093"
"160020134","New Mexico","Los Alamos","35028"
"160020135","New Mexico","Luna","35029"
"160021876","Virginia","Lunenburg","51111"
"160022669","Pennsylvania","Luzerne","42079"
"160020710","Texas","Llano","48299"
"160020721","Iowa","Lucas","19117"
"160022670","Pennsylvania","Lycoming","42081"
"160020722","South Dakota","Lyman","46085"
"160021877","Virginia","Lynchburg","51680"
"160021871","Kentucky","Logan","21141"
"160020711","Nebraska","Logan","31113"
"160019750","North Dakota","Logan","38047"
"160022333","Ohio","Logan","39091"
"160019987","California","Los Angeles","06037"
"160021873","Tennessee","Loudon","47105"
"160020725","Kansas","Lyon","20111"
"160021878","Kentucky","Lyon","21143"
"160020720","Texas","Lubbock","48303"
"160019751","Minnesota","Lyon","27083"
"160019988","Nevada","Lyon","32019"
"160020723","Texas","Lynn","48305"
"160020724","Iowa","Lyon","19119"
"160021885","Kentucky","Magoffin","21153"
"160020733","Oklahoma","Major","40093"
"160019990","Oregon","Malheur","41045"
"160021464","Alabama","Marengo","01091"
"160022347","Wisconsin","Marathon","55073"
"160021465","Georgia","Marion","13197"
"160021887","Virginia","Manassas Park","51685"
"160021886","Virginia","Manassas","51683"
"160021220","Florida","Manatee","12081"
"160022345","Michigan","Manistee","26101"
"160022346","Wisconsin","Manitowoc","55071"
"160022349","Illinois","Marion","17121"
"160020136","Arizona","Maricopa","04013"
"160020734","Missouri","Maries","29125"
"160019991","California","Marin","06041"
"160022348","Wisconsin","Marinette","55075"
"160021467","Alabama","Marion","01093"
"160020737","Arkansas","Marion","05089"
"160021221","Florida","Marion","12083"
"160021888","Kentucky","Marion","21155"
"160021466","Mississippi","Marion","28091"
"160020738","Missouri","Marion","29127"
"160022350","Ohio","Marion","39101"
"160019992","Oregon","Marion","41047"
"160020744","Texas","Martin","48317"
"160022357","Illinois","Mason","17125"
"160021897","Kentucky","Mason","21161"
"160022358","Michigan","Mason","26105"
"160021908","Kentucky","Meade","21163"
"160020761","South Dakota","Meade","46093"
"160019995","California","Merced","06047"
"160021896","Virginia","Martinsville","51690"
"160020757","Nebraska","Mcpherson","31117"
"160020758","South Dakota","Mcpherson","46089"
"160020760","Kansas","Meade","20119"
"160019765","Montana","Meagher","30059"
"160021910","North Carolina","Mecklenburg","37119"
"160021909","Virginia","Mecklenburg","51117"
"160021912","Kentucky","Menifee","21165"
"160022368","Michigan","Menominee","26109"
"160022367","Wisconsin","Menominee","55078"
"160022369","Illinois","Mercer","17131"
"160022366","Illinois","Menard","17129"
"160020764","Texas","Menard","48327"
"160019994","California","Mendocino","06045"
"160021913","Kentucky","Mercer","21167"
"160020765","Missouri","Mercer","29129"
"160022674","New Jersey","Mercer","34021"
"160019767","North Dakota","Mercer","38057"
"160022370","Ohio","Mercer","39107"
"160022673","Pennsylvania","Mercer","42085"
"160020141","Colorado","Moffat","08081"
"160020145","New Mexico","Mora","35033"
"160021129","Louisiana","Morehouse","22067"
"160021486","Alabama","Morgan","01103"
"160020147","Colorado","Morgan","08087"
"160021485","Georgia","Morgan","13211"
"160022387","Illinois","Morgan","17137"
"160020793","Texas","Moore","48341"
"160022388","Indiana","Morgan","18109"
"160021933","Kentucky","Muhlenberg","21177"
"160020001","Oregon","Multnomah","41051"
"160021487","Georgia","Murray","13213"
"160019778","Minnesota","Murray","27101"
"160020800","Oklahoma","Murray","40099"
"160020801","Iowa","Muscatine","19139"
"160021488","Georgia","Muscogee","13215"
"160022391","Michigan","Muskegon","26121"
"160022392","Ohio","Muskingum","39119"
"160020802","Oklahoma","Muskogee","40101"
"160019780","Montana","Musselshell","30065"
"160021948","Tennessee","Obion","47131"
"160020803","Texas","Nacogdoches","48347"
"160020804","Nebraska","Nance","31125"
"160022688","Massachusetts","Nantucket","25019"
"160020002","California","Napa","06055"
"160021934","North Carolina","Nash","37127"
"160021225","Florida","Nassau","12089"
"160022689","New York","Nassau","36059"
"160021130","Louisiana","Natchitoches","22069"
"160020148","Wyoming","Natrona","56025"
"160020149","Arizona","Navajo","04017"
"160020805","Texas","Navarro","48349"
"160021936","Kentucky","Nelson","21179"
"160019782","North Dakota","Nelson","38063"
"160021935","Virginia","Nelson","51125"
